出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,總機電話,上櫃日期,普通股每股面額,實收資本額,私募股數,特別股,股票過戶機構,過戶電話,過戶地址,已發行普通股數或TDR原股發行股數
1150211,7556,意德士科技股份有限公司,意德士科技,－ ,24,台北市民生東路二段170號4樓,70381684,闕聖哲,李順富,莊雅月,副總經理,(02)25063000,20201030,新台幣                 10.0000元,273196630,0,0,永豐金證券股份有限公司,(02)23816288,台北市中正區博愛路17號3樓,27319663
1150211,7584,樂意傳播股份有限公司,樂意,－ ,32,新北市新店區北新路三段205-3號9樓,53773813,梁敏永,梁敏永,梁敏永,執行長,(02)8913-1363,20240725,新台幣                 10.0000元,164628080,0,0,群益金鼎證券(股)公司股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,16462808
1150211,7642,昶瑞機電股份有限公司,昶瑞機電,－ ,5,臺中市龍井區台西南路272號,53607701,蔡翔如,楊偉成,呂志峰,財務部經理,04-26380989,20250522,新台幣                 10.0000元,301500000,0,0,兆豐證券股份有限公司股務代理部,(02)33930898,台北市忠孝東路2段95號1樓,30150000
1150211,7703,銳澤實業股份有限公司,銳澤,－ ,31,新竹縣竹北市嘉豐南路二段76號9樓之1,28881286,梁進利,曾建程,曾建程,總經理,(03)5500958,20241113,新台幣                 10.0000元,347450000,0,0,凱基證券股份有限公司股務代理部,(02)23892999,臺北市重慶南路一段2號5樓,34745000
1150211,7704,明遠精密科技股份有限公司,明遠精密,－ ,24,新竹縣竹北市中和街191巷31號,53156804,寇崇善,焦元煜,洪本原,營運長,03-6565510,20241216,新台幣                 10.0000元,337698040,0,0,國票綜合證券股份有限公司,02-2528-8988,105411台北市南京東路5段188號15樓,33769804
1150211,7708,全家國際餐飲股份有限公司,全家餐飲,－ ,16,台北市中山區中山北路二段61號3樓,53089762,吳勝福,辛紫綾,辛紫綾,總經理,(02)2523-5775,20241115,新台幣                 10.0000元,255000000,0,0,元大證券股份有限公司股務代理部,(02)2586-5859,106臺北市大安區敦化南路2段67號B1,25500000
1150211,7709,榮田精機股份有限公司,榮田,－ ,5,高雄市湖內區中山路二段6號,22503723,陳松田,陳政鈞,李振宏,財務主管,(07)975-9888,20250225,新台幣                 10.0000元,391027400,0,0,台新證券股務代理部,(02)2504-8125,台北市中山區建國北路一段96號B1,39102740
1150211,7712,博盛半導體股份有限公司,博盛半導體,－ ,24,新竹縣竹北市高鐵二路３２號６樓之3,54808255,孟祥集,孟祥集,彭卓蘭,行政管理處副總經理,(03)668-2068,20241226,新台幣                 10.0000元,325618730,0,0,兆豐證券股份有限公司股務代理部,(02)3393-0898,台北市中正區忠孝東路二段95號1樓,32561873
1150211,7713,威力德生醫股份有限公司,威力德生醫,－ ,22,高雄市三民區民族一路80號19樓之1、2,70424425,周國忠,陳泓仁,羅怡君,副總經理,(07)380-0773,20250224,新台幣                 10.0000元,454788430,0,0,元大證券股份有限公司股務代理部,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,45478843
1150211,7714,創泓科技股份有限公司,創泓科技,－ ,36,臺北市內湖區洲子街77號10樓,53120898,黃健寧,朱陳儀珍,曾耀德,副總經理,02-26583077,20250115,新台幣                 10.0000元,210000000,0,0,中國信託商業銀行代理部,02-66365566,臺北市中正區重慶南路一段83號5樓,21000000
1150211,7715,裕山環境工程股份有限公司,裕山,－ ,35,高雄市三民區民族一路80號30樓之二,84339006,劉原宏,張育祺,官長勝,專案事業部營運長,07-3985500,20250115,新台幣                 10.0000元,337345000,0,0,中國信託商業銀行(股)公司代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,33734500
1150211,7716,昱臺國際股份有限公司,昱臺國際,－ ,15,台北市中山區南京東路三段28號4樓,84938207,劉枋,林興芳,蕭家辭,財務長,02-25166856,20251028,新台幣                 10.0000元,225000000,0,0,中國信託商業銀&#64008;代理部,(02)6636-5566,台&#63843;市中正區重慶南&#63799;一段 83 號 5 &#63820;,22500000
1150211,7717,英屬開曼群島商萊德光電(股)公司,萊德光電-KY,KY 開曼群島                                                    ,27,新北市中和區中正路872號15樓之1,93676577,環隆科技股份有限公司 代表人：歐仁傑,沈培生,沈培生,執行長,(02)2222-8699,20251117,新台幣                 10.0000元,247776980,0,0,中國信託商業銀行股務代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,24777698
1150211,7718,友鋮股份有限公司,友鋮,－ ,10,台南市東區東門路一段358號9樓之4,12906711,張宏誠,張宏誠,張棟卿,管理部門副總經理,(06)236-0687,20250318,新台幣                 10.0000元,463564840,0,0,富邦綜合證券股務代理部,(02)2361-1300,台北市中正區許昌街17號11樓,46356484
1150211,7723,築間餐飲事業股份有限公司,築間,－ ,16,台中市西屯區臺灣大道三段789號14樓之2,83293333,林楷傑,周秀花,高偉傑,財務長,04-24228966,20250430,新台幣                 10.0000元,506195500,0,0,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,50619550
1150211,7728,光焱科技股份有限公司,光焱科技,－ ,31,高雄市路竹區路科五路96號1樓,24362164,柯歷亞,廖華賢,廖清霖,協理,07-6955669,20250306,新台幣                 10.0000元,138540800,0,0,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,13854080
1150211,7734,印能科技股份有限公司,印能科技,－ ,24,新竹市香山區大湖路173號,28800030,洪誌宏,洪誌宏,蘇桓平,副總經理,03-5375068,20250226,新台幣                 10.0000元,280000000,0,0,台新證券股務代理部,(02)2504-8125,台北市中山區建國北路一段96號B1,28000000
1150211,7738,東聯互動股份有限公司,東聯互動,－ ,36,新北市土城區中央路四段51號7樓-1,65279409,吳侑勳,吳侑勳,吳侑勳,董事長兼總經理,02-22425511,20251016,新台幣                 10.0000元,273557990,0,0,兆豐證券股份有限公司,(02)33930898,台北市忠孝東路二段95號1樓,27355799
1150211,7743,金利食安科技股份有限公司,金利食安,－ ,2,屏東縣屏東市前進里5鄰園西街15號,53414676,廖日興,殷豪,殷豪,總經理,08-7562188,20250520,新台幣                 10.0000元,364833380,0,0,凱基證券股份有限公司股務代理部,02-23892999,台北市中正區重慶南路一段2號5樓,36483338
1150211,7744,崴寶精密科技股份有限公司,崴寶,－ ,28,臺中市西屯區市政北七路186號11樓之9,90290162,姚旭初,姚旭初,范崇德,副總經理,04-2254-9456,20251127,新台幣                 10.0000元,320000000,0,0,元富證券股份有限公司股務代理部,02-2768-6668,台北市松山區光復北路11巷35號B1,32000000
1150211,7747,昕奇雲端科技股份有限公司,昕奇雲端,－ ,36,臺北市內湖區瑞光路76巷33號2樓,55639539,許承強,許承強(暫代),黃國&#23791;,副總經理,02-87923677,20250711,新台幣                 10.0000元,274260000,0,0,元大證券股務代理部,02-2586-5859,臺北市大安區敦化南路2段67號地下一樓,27426000
1150211,7751,竑騰科技股份有限公司,竑騰,－ ,24,高雄市楠梓區經六路61號,89999982,王獻儀,徐嘉新,羅亦淞,專案經理,07-3631000,20250826,新台幣                 10.0000元,268886000,0,0,中國信託商業銀行代理部,02-66365566,10008台北市中正區重慶南路一段83號5樓,26888600
1150211,7753,星亞視覺股份有限公司,星亞,－ ,26,新竹科學園區新竹市力行五路1號8樓,90542250,戴呈易,李柏龍,李柏龍,總經理,03-5638966,20250811,新台幣                 10.0000元,250000000,0,0,台新綜合證券股務代理部,02-25048125,台北市中山區建國北路一段96 號B1,25000000
1150211,7757,金色三麥餐飲股份有限公司,金色三麥,－ ,16,新北市三重區新北大道2段260號,24692475,葉冠廷,葉淑芬,葉淑芬,總經理,02-7716-6666,20251020,新台幣                 10.0000元,241000000,0,0,中國信託商業銀行股份有限公司,02-6636-5566,台北市中正區重慶南路一段83號5樓,24100000
1150211,7767,仁大資訊股份有限公司,仁大資訊,－ ,30,新北市五股區五工三&#63799;118 號,16890535,林士茵,陳宏明,陳宏明,總經&#63972;,(02)2298-2958,20251210,新台幣                 10.0000元,301000000,0,0,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南&#63799;一段83 號5 樓,30100000
1150211,7770,君曜科技股份有限公司,君曜,－ ,24,新竹市東區光復路二段2巷49-1號2樓,53175112,林澤琦,林秉琦,江佳蓁,財會行政處長,35790045,20251210,新台幣                 10.0000元,300620530,0,0,永豐金證券股務代理部,223816288,台北市博愛路17號3樓,30062053
1150211,7777,能率亞洲資本股份有限公司,能率亞洲,－ ,20,台北市南京東路三段248號6樓之2,54398718,謝發達,游智元,游智元,總經理,02-27403628,20251222,新台幣                 10.0000元,1825000000,0,0,第一金證券股務代理部,02-25635711,台北市大安區安和路一段27號6樓,182500000
1150211,7782,光速火箭股份有限公司,光速火箭,－ ,38,新北市新莊區新北大道二段217號8F,65279724,陳冠愷,李冠霆,蘇志和,財務長,02-8522-8955,20251028,新台幣                 10.0000元,232130000,0,0,群益金鼎證券(股)公司股務代理部,(02)2702-3999,台北市敦化南路二段九十七號地下二樓,23213000
1150211,7792,安葆國際實業股份有限公司,安葆,－ ,31,新北市新店區北新路三段207-5號5樓,84751639,陳志復,陳志復,陳志復,董事長兼總經理,(02)29108118,20260128,新台幣                 10.0000元,426720000,0,0,元大證券股份有限公司股務代理部,(02)2586-5859,106台北市大安區敦化南路二段67號地下1樓,42672000
1150211,7805,威聯通科技股份有限公司,威聯通,－ ,36,新北市汐止區中興路22號2樓,80682695,張明智,劉文義,陳怡蓉,財務長,(02)26412000,20251222,新台幣                 10.0000元,328251010,0,0,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,32825101
1150211,7810,捷創科技股份有限公司,捷創科技,－ ,24,新竹市東區關新里關新路27號6樓之1,27295674,林益民,林益民,鄭文吉,副總,03-5638886,20251223,新台幣                 10.0000元,202500000,0,0,元大證券股份有限公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號地下一樓,20250000
1150211,8024,佑華微電子股份有限公司,佑華,－ ,24,新竹市光復路2段295號9樓之1,86806602,林振興,翁啟培,翁啟培,總經理,03-5736660,20060925,新台幣                 10.0000元,451601000,0,0,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,45160100
1150211,8027,鈦昇科技股份有限公司,鈦昇,－ ,5,高雄市燕巢區橫山路六十一號,22101002,王明慶,張光明,林傑倫,行銷處處長,(07)6156600,20150609,新台幣                 10.0000元,1074805290,0,0,永豐金證券股份有限公司,(02)23816288,台北市中正區博愛路十七號三樓,107480529
1150211,8032,光菱電子股份有限公司,光菱,－ ,29,新北市汐止區新台五路一段79號9樓之7,22626725,廖順榮,陳建龍,帥緒廷,執行副總經理,(02)26981143,20031002,新台幣                 10.0000元,518103000,0,0,元大證券股份有限公司股務代理部,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,51810300
1150211,8034,榮群電訊股份有限公司,榮群,－ ,27,新竹科學工業園區工業東九路五號３樓,86001464,王慶橖,王慶橖,黃鳳珠,協理,03-5788693,20040506,新台幣                 10.0000元,565863530,0,0,永豐金證券股務代理部,02-23816288,台北市中正區博愛路17號3F,56586353
1150211,8038,長園科技實業股份有限公司,長園科,－ ,28,(407)中部科學工業園區台中市西屯區科雅東路9號,16207745,張李琇玉,張惇育,張惇育,總經理,04-25658768,20131121,新台幣                 10.0000元,622781900,1300000,0,元大證券股份有限公司,02-2586-5859,臺北市大安區敦化南路2段67號地下一樓,62278190
1150211,8040,九暘電子股份有限公司,九暘,－ ,24,新竹市光復路2段2巷47號10樓之1,16069953,謝清江,潘建華,王婉娥,處長,03-5750275,20070430,新台幣                 10.0000元,964138740,27563800,0,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,96413874
1150211,8042,臺灣金山電子工業股份有限公司,金山電,－ ,28,新北市三重區光復路一段六十八巷十一弄一號二樓,3550210,江士勳,江慶信,陳安琪,管理部處長,(02)29950535,20040322,新台幣                 10.0000元,1294625490,0,0,福邦證券股務代理部,(02)2383-6888,台北市中正區忠孝西路一路6號6樓,129462549
1150211,8043,蜜望實企業股份有限公司,蜜望實,－ ,28,台北市內湖區內湖路1段316號8樓,23310983,林訓民,許弘志,蔡素卿,財務部協理,(02)87511779,20031024,新台幣                 10.0000元,799071700,0,0,凱基證券股份有限公司,2389-2999,台北市重慶南路1段2號5樓,79907170
1150211,8044,網路家庭國際資訊股份有限公司,網家,－ ,36,台北市敦化南路二段105號12樓,16606102,詹宏志,張瑜珊,林佳慧,協理,27000898,20050124,新台幣                 10.0000元,2056470650,71070583,0,台新證券股務代理部,2504-8125,台北市建國北路一段96號地下一樓,205647065
1150211,8047,星雲電腦股份有限公司,星雲,－ ,31,新北市汐止區福德二路236號4樓-1,23360202,張祐銘,許曜廷,方彥凱,董事長特助,02 26946687,20040209,新台幣                 10.0000元,416663430,0,0,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號11樓,41666343
1150211,8048,德勝科技股份有限公司,德勝,－ ,27,台北市南港路三段50巷1號3樓,5094603,林坤銘,楊育哲,楊育哲,總經理,02-27853961,20090908,新台幣                 10.0000元,577057520,0,0,元大證券股份有限公司,02-2586-5859,106臺北市大安區敦化南路2段67號地下一樓,57705752
1150211,8049,晶采光電科技股份有限公司,晶采,－ ,26,新北市汐止區新台五路一段116號4樓,16440433,蘇漢傑,陳志湧,陳科宏,財務長,(02)2696-7269,20040202,新台幣                 10.0000元,1182798080,0,0,永豐金證券股份有限公司,(02)2381-6288,台北市中正區博愛路17號3樓,118279808
1150211,8050,廣積科技股份有限公司,廣積,－ ,25,台北市南港區園區街3號15樓之1,70479315,林秋旭,李家富,商志宏,執行副總經理,26557588,20031024,新台幣                 10.0000元,2051780350,0,0,台新證券股務代理部,25048125,台北市建國北路一段96號地下一樓,205178035
1150211,8054,安國國際科技股份有限公司,安國,－ ,24,臺北市南港區三重路66號9樓之1,70455720,羅森洲,陳建盛,蔡玲君,執行長,(02)2653-5000,20041108,新台幣                 10.0000元,1057725660,27041000,0,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,105772566
1150211,8059,凱碩科技股份有限公司,凱碩,－ ,27,新北市深坑區北深路三段141巷14號,16631735,章瑛,章瑛(代理),吳麗美,協理,02-2267-3858,20100316,新台幣                 10.0000元,1938497500,102500000,0,元富證券股份有限公司股務代理部,02-2768-6668,台北市松山區光復北路11巷35號地下一樓,193849750
1150211,8064,東捷科技股份有限公司,東捷,－ ,26,南部科學園區台南市新市區南科六路9號,16491312,嚴瑞雄,陳贊仁,陳贊仁,總經理,(06)5051188,20060925,新台幣                 10.0000元,1648178360,0,0,群益金鼎證券股份有限公司,(02)27023999,台北市敦化南路二段97號地下二樓,164817836
1150211,8066,來思達國際企業股份有限公司,來思達,－ ,38,臺北市內湖區新湖一路86號3樓,84149821,謝采琁,謝孟霖,丁邦成,財務長,(02)87925189,20041224,新台幣                 10.0000元,296423040,156000,0,群益金鼎證券(股)公司,(02)27035000,臺北市大安區敦化南路二段97號B2,29642304
1150211,8067,志旭國際股份有限公司,志旭,－ ,29,新北市三重區新北大道二段260號十四樓,23286631,陳昱志,陳昱旭,陳紀菁,財務協理,02-29953666,20040423,新台幣                 10.0000元,207000000,8590000,0,富邦綜合證券股務代理部,02-2361-1300,台北市中正區許昌街17號11樓,20700000
1150211,8068,全達國際股份有限公司,全達,－ ,29,臺北市內湖區內湖路一段360巷15號8樓之1,16003714,&#20931;俊榮,王凱元,黃立維,財務長,02-22186500,20040325,新台幣                 10.0000元,807659490,0,0,元大證券股份限公司股務代理部,(02)25863117,台北市大安區敦化南路2段67號地下一樓,80765949
1150211,8069,元太科技工業股份有限公司,元太,－ ,26,新竹市科學園區力行一路3號,22099890,李政昊,甘豐源,陳樂群,財務長,03-5643200,20040330,新台幣                 10.0000元,11504762590,60000000,0,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,1150476259
1150211,8071,能率網通股份有限公司,能率網通,－ ,28,新北市汐止區康寧街169巷27號13樓之一,84415355,胡湘麒,洪再發,胡湘麒,董事長,02-26923636,20031229,新台幣                 10.0000元,600842830,0,0,華南永昌綜合證券股份有限公司,(02)27186425,台北市民生東路4段54號4樓,60084283
1150211,8074,鉅橡企業股份有限公司,鉅橡,－ ,28,台南市佳里區海澄里萊芊寮12-27號,96865657,莊煌星,莊煌星,馮興運,資深副總經理,06-7266335,20040127,新台幣                 10.0000元,809744660,0,0,華南永昌綜合證券股份有限公司,02-27186425,台北市民生東路4段54號4樓,80974466
1150211,8076,伍豐科技股份有限公司,伍豐,－ ,25,新北市汐止區新台五路一段七十五號十樓,89961466,徐明哲,彭禾夆,賴盈甫,財務處長,(02)26981446,20031215,新台幣                 10.0000元,2922135920,0,0,兆豐證券股份有限公司股務代理部,(02)33930898,臺北市中正區忠孝東路二段９５號１樓,292213592
1150211,8077,洛碁實業股份有限公司,洛碁,－ ,16,臺北市中山區南京東路2段69號3樓,89211393,謝憲治,崔潔民,崔潔民,總經理,02-2562-0018,20041206,新台幣                 10.0000元,219456690,11886691,0,台新綜合證券股份有限公司,02-2504-8125,台北市建國北路一段96號B1,21945669
1150211,8080,泰霖事業股份有限公司,泰霖,－ ,14,台北市中山區植福路308號3樓,84492351,劉東嶽,張志弘,蕭美智,財務經理,(02)8502-6858,20040510,新台幣                 10.0000元,671638210,56500013,0,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號地下2樓,67163821
1150211,8083,瑞穎股份有限公司,瑞穎,－ ,5,新北市新莊區新北產業園區五權三路八號,16264415,陳柏峰,陳柏津,楊金義,財務課長,89904567,20040923,新台幣                 10.0000元,351331930,0,0,元富證券股份有限公司股務代理部,(02)27686668,台北市松山區光復北路11巷35號地下一樓,35133193
1150211,8084,巨虹電子股份有限公司,巨虹,－ ,29,新北市中和區連城路258號9樓之1,84630087,唐嘉君,唐嘉君,陳敏俊,總管理處副總,82271166,20040308,新台幣                 10.0000元,695141490,29077605,0,中國信託商業銀行,02-6636-5566,100台北市中正區重慶南路一段八十三號五樓,69514149
1150211,8085,福華電子股份有限公司,福華,－ ,31,台北市中山北路三段22號,11825450,宋成璽,宋成璽(代理),宋成璽,代理總經理,(02)26730411,20040301,新台幣                 10.0000元,1399830600,0,0,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,139983060
1150211,8086,宏捷科技股份有限公司,宏捷科,－ ,24,南部科學園區台南市新市區大利一路6號,16130423,祁幼銘,黃國鈞,薛文翔,行銷業務經理,06-5050999,20090601,新台幣                 10.0000元,1965161230,45000000,0,富邦綜合證券股份有限公司,02-23611300,台北市中正區許昌街17號11樓,196516123
1150211,8087,麗升能源科技股份有限公司,麗升能源,－ ,35,110404台北市信義區松高路1號10樓之1,16203494,林麗珍,林麗珍,邱美雅,資深副總經理,02-27099889,20040225,新台幣                 10.0000元,389853420,0,0,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號2樓,38985342
1150211,8088,品安科技股份有限公司,品安,－ ,24,台北市內湖區成功路五段４６０號 9 樓,84750054,謝吳沛,謝吳沛,吳惠珠,執行副總經理,02-2631-8809,20040227,新台幣                 10.0000元,609217499,0,0,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號2樓,60921749
1150211,8089,康全電訊股份有限公司,康全電訊,－ ,27,新北市三重區重新路5段609巷10號3樓之1,23727877,任冠生,洪榮隆,王淑靜,財務長,29998261,20200923,新台幣                 10.0000元,659987180,0,0,康和綜合證券股份有限公司,02-8787-1118,110台北市信義區基隆路一段176號B1,65998718
1150211,8091,翔名科技股份有限公司,翔名,－ ,24,新竹巿香山區牛埔南路221號,86436593,吳宗豐,陳基川,吳予彤,資深經理,(03)5384900,20040624,新台幣                 10.0000元,527601140,0,0,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,52760114
1150211,8092,建暐精密科技股份有限公司,建暐,－ ,31,高雄市鳳山區鎮北里鎮北北巷20-16號,76470282,李聰林,賴秀華,張宏傑,財務副總,07-7313911,20040202,新台幣                 10.0000元,571723250,0,0,統一綜合證券(股)公司股務代理部,02-27478266,台北市松山區東興路8號B1,57172325
1150211,8093,保銳科技股份有限公司,保銳,－ ,28,桃園市桃園區經國路888號2樓之1,23725553,呂禮正,呂禮正,張智雅,行銷業務部經理,03-3161675,20041231,新台幣                 10.0000元,365675670,9600000,0,福邦證券股務代理部,02-23836888,10041台北市中正區忠孝西路一段6號6樓,36567567
1150211,8096,擎亞電子股份有限公司,擎亞,－ ,29,台北市南港區園區街3-2號13樓,16099112,李熙俊,申東洙,陳鴻義,財務長,2655-7699,20040715,新台幣                 10.0000元,1493430660,0,0,群益金鼎證券股份有限公司,2702-3999,台北市大安區敦化南路二段九十七號地下二樓,149343066
1150211,8097,常珵科技股份有限公司,常珵,－ ,27,新北市樹林區博愛街236號1樓,22206879,林銜錄,楊健明,李靜宜,財務處副總,02 86857300,20040301,新台幣                 10.0000元,638024680,12000000,0,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,63802468
1150211,8099,大同世界科技股份有限公司,大世科,－ ,30,台北市中山北路三段22號,70771557,張榮華,劉盈秀,許秋嬋,財務長,(02)25915266,20040329,新台幣                 10.0000元,1000728000,0,0,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路1段6號6樓,100072800
1150211,8102,傑霖科技股份有限公司,傑霖科技,－ ,24,新北巿中和區建一路179號8樓,86976198,梁春林,梁春林,陳崇文,資深經理,(02)82215466,20251222,新台幣                 10.0000元,233583500,0,0,群益金鼎證券(股)公司股務代理部,(02) 8789-888,台北市大安區敦化南路二段97號B2,23358350
1150211,8107,大億金茂股份有限公司,大億金茂,－ ,5,台南市南區新樂路39號,16359284,吳俊億,陳俊宏,劉茵姍,財務暨會計主管,06-2650688,20051115,新台幣                 10.0000元,750000000,0,0,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,75000000
1150211,8109,博大科技股份有限公司,博大,－ ,28,台中市工業區22路36號,86757291,廖本崇,廖本崇,吳忠原,市場部副理,(04)23590668,20050322,新台幣                 10.0000元,821612360,0,0,凱基證券股份有限公司,(02)23892999,台北市重慶南路一段二號五樓,82161236
1150211,8111,立碁電子工業股份有限公司,立碁,－ ,26,238新北市樹林區博愛街238號,23378792,童義興,童義興,黃冠甄,稽核主管,02-77036000,20040209,新台幣                 10.0000元,1091022230,0,0,元大證券股份有限公司股務代理部,02-2586-5859,台北市大安區敦化南路二段67號地下一樓,109102223
1150211,8121,越峰電子材料股份有限公司,越峰,－ ,28,台北市內湖區基湖路39號8樓,86124395,吳亦圭,吳文豪,王敏華,業務協理,02-2650-3337,20050217,新台幣                 10.0000元,2129937430,0,0,本公司股務部,02-2650-3773,台北市內湖區內湖路一段120巷17號6樓,212993743
1150211,8147,正淩精密工業股份有限公司,正淩,－ ,28,新北市汐止區康寧街169巷1號5樓,22324051,徐季麟,陳言成,劉偉豪,副總經理,02-66162000,20130430,新台幣                 10.0000元,410786660,0,0,群益金鼎證券股份有限公司,02-2703-5000,台北市敦化南路二段97號B2,41078666
1150211,8155,博智電子股份有限公司,博智,－ ,28,桃園市龍潭區烏林里工二路128號,89495531,張永青,洪輝龍,林于凱,業務處副總經理,03-4992500,20121218,新台幣                 10.0000元,557675500,0,0,中國信託商業銀行股份有限公司,02-66365566,台北市重慶南路一段83號5樓,55767550
1150211,8171,天宇工業股份有限公司,天宇,－ ,35,新北市新店區民權路130巷8號5樓,38426929,吳祖璋,劉奇威,劉奇威,總經理,02-2218-7688,20111219,新台幣                 10.0000元,1128533260,35000000,0,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,112853326
1150211,8176,智捷科技股份有限公司,智捷,－ ,27,30078新竹市科學工業園區新安路8號5樓,84149408,凡恩科技股份有限公司,吳佳芳,吳佳芳,總經理,03-5777364,20130625,新台幣                 10.0000元,717010000,0,0,永豐金證券(股)公司股務代理部,02-23816288,台北市中正區博愛路17號3樓,71701000
1150211,8182,加高電子股份有限公司,加高,－ ,28,高雄市大寮區大發工業區華東路39號,75914885,楊景晴,楊景晴,陳毓宏,特助,07-7871555,20060525,新台幣                 10.0000元,1070412150,0,0,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,107041215
1150211,8183,台灣精星科技股份有限公司,精星,－ ,31,新竹縣湖口鄉鳳凰村實踐路12號,23984925,焦佑衡,劉貞佑,黃伯彰,財務總處經理,03-5979999,20050330,新台幣                 10.0000元,1212510680,0,0,台灣精星股務辦事處,02-27905885,台北市內湖區行善路３９８號８樓,121251068
1150211,8227,巨有科技股份有限公司,巨有科技,－ ,24,台北市內湖路一段88號8樓,86169913,賴志賢,賴志賢,宋志翔,副總經理,2658-2233,20221220,新台幣                 10.0000元,395430000,0,0,群益金鼎證券股份有限公司,2702-3999,台北市敦化南路二段97號地下二樓,39543000
1150211,8234,新漢股份有限公司,新漢,－ ,25,新北市中和區中正路920號9樓,86891972,林茂昌,楊建興,陳原彬,財務長,(02)8226-7786,20070607,新台幣                 10.0000元,1412264720,0,0,台新證券股務代理部,(02)2504-8125,台北市中山區建國北路1段96號地下1樓,141226472
1150211,8240,華宏新技股份有限公司,華宏,－ ,26,高雄市前金區中正四路235號11樓6-7室,83428825,張尊賢,林志明,林志明,總經理,07-9717777,20050623,新台幣                 10.0000元,1000044140,0,0,台新證券股務代理部,02-2504-8125,台北市建國北路一段96號地下一樓,100004414
1150211,8255,朋程科技股份有限公司,朋程,－ ,5,桃園市蘆竹區南崁路2段22號1樓,16748101,姚宕梁,吳憲忠,吳憲忠,總經理,03-3115555,20060425,新台幣                 10.0000元,1017974800,0,0,元大證券股份有限公司股務代理部,(02)2586-5859,106台北市大安區敦化南路二段67號地下1樓,101797480
1150211,8272,全景軟體股份有限公司,全景軟體,－ ,30,新竹科學園區新竹縣寶山鄉園區二路48號2樓,16325089,楊瑞明,楊文和,楊文和,總經理,03-5630688,20241023,新台幣                 10.0000元,189977550,0,0,富邦綜合證券股份有限公司,02-23611300,台北市中正區許昌街17號11樓,18997755
1150211,8277,商丞科技股份有限公司,商丞,－ ,24,台北市內湖區瑞光路513巷22弄5號3樓之6,84783772,林進財,林進財,謝大偉,副總經理,(02)87971108,20041227,新台幣                 10.0000元,916288330,0,0,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路二段97號B2,91628833
1150211,8279,生展生物科技股份有限公司,生展,－ ,22,台南市新營區開元路154號A棟,16130471,陳威仁,陳威仁,吳介尊,總經理特別助理,(06)6323588,20160926,新台幣                 10.0000元,271008510,0,0,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,27100851
1150211,8284,三竹資訊股份有限公司,三竹,－ ,30,台北市中山區新生北路二段39號11樓,86136982,邱宏哲,邱宏哲,方和慶,副總經理,02-25639999,20200518,新台幣                 10.0000元,463420000,0,0,兆豐證券股份有限公司,02-33930898,台北市中正區忠孝東路二段95號1樓,46342000
1150211,8289,泰藝電子股份有限公司,泰藝,－ ,28,新北市樹林區樹潭街5號,70540563,宋勝泰,宋佳欣,楊麗菊,財會部協理,2686-1287,20080424,新台幣                 10.0000元,683337650,0,0,中國信託商業銀行代理部,6636-5566,台北市重慶南路一段83號5樓,68333765
1150211,8291,尚茂電子材料股份有限公司,尚茂,－ ,28,桃園市大園區濱海路二段208號,16431363,佐佐木Beji,佐佐木Beji,胡志強,生物管經理,03-386-4289,20111129,新台幣                 10.0000元,174784500,7215210,0,中國信託商業銀行代理部,02-23111838,10008臺北市中正區重慶南路一段83號3樓,17478450
