broker_id,broker_group,broker_name,branch_name,address,city,phone,date,source,note,broker_org_type,seat_type,is_proprietary,id_quality,broker_category_ids,wantgoo_name,wantgoo_match_score,wantgoo_in_foreign_list,wantgoo_notes,city_quality,record_source
601d,犇亞,犇亞-鑫豐,鑫豐,台北市松山區復興北路99號4樓之5,台北市,2553-8000,2019/1/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
6010,犇亞證券,犇亞證券,總部,台北市復興北路99號3樓、6樓及6樓之1,台北市,02-27180101,1989/7/25,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
884C,玉山,玉山-信義,信義,台北市信義區基隆路二段51號三樓之9,台北市,02-27651313,2008/9/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884B,玉山,玉山-台中,台中,臺中市西屯區市政路386號17樓之6、之7,臺中市,04-22589913,2005/8/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8847,玉山,玉山-台南,台南,臺南市東區崇學路108號3樓,臺南市,06-2699913,2005/2/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8848,玉山,玉山-嘉義,嘉義,嘉義市中山路497號2、3樓,嘉義市,05-2169913,2003/6/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884L,玉山,玉山-國際證券,國際證券,臺北市松山區民生東路3段156號2樓、156號2樓之1,臺北市,(02)55561313,2014/12/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884E,玉山,玉山-城中,城中,台北市武昌街1段77號3樓,台北市,02-23821313,2003/6/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884A,玉山,玉山-士林,士林,臺北市士林區中正路266、266之1、266之2號,臺北市,02-2833-1313,2006/3/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884J,玉山,玉山-大里,大里,臺中市大里區國光路二段407號3樓,臺中市,(04)24079813,2011/8/29,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884D,玉山,玉山-左營,左營,高雄市左營區明誠二路491號2樓,高雄市,07-5586613,2009/8/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884M,玉山,玉山-數位,數位,台北市中正區武昌街一段77號4樓,台北市,02-23700013,2021/4/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884H,玉山,玉山-新竹,新竹,新竹市光復路一段569號3樓、4樓,新竹市,03-6669913,2010/12/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8842,玉山,玉山-新莊,新莊,新北市新莊區思源路332巷1號3樓,新北市,02-29981313,2002/11/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8849,玉山,玉山-景美,景美,臺北市文山區景中街1號2樓,臺北市,02-83691313,2003/6/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8846,玉山,玉山-板橋,板橋,新北市板橋區中山路1段67號8樓,新北市,02-29519913,2003/9/23,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884F,玉山,玉山-桃園,桃園,桃園市桃園區信光路125號3樓.4樓,桃園市,03-3366813,2009/12/23,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8840,玉山,玉山,總部,臺北市松山區民生東路3段156號2樓、156號2樓之1,臺北市,02-55561313,2000/11/20,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
8841,玉山,玉山-雙和,雙和,新北市永和區保生路1號16樓之1,新北市,02-8923-1313,2002/8/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8843,玉山,玉山-高雄,高雄,高雄市苓雅區四維四路22-2號6樓,高雄市,07-397-1313,2002/12/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
884T,玉山自營,玉山自營,總部,台北市松山區民生東路3段156號6樓之5,台北市,,2015/5/13,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
1520,瑞士信貸,瑞士信貸,總部,台北市民生東路3段109號5樓,台北市,02-27156388,1998/10/26,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
5862,盈溢,盈溢-楠梓,楠梓,高雄市楠梓區楠都東街181號地下室,高雄市,07-3537737,1997/8/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5861,盈溢,盈溢-籬子內,籬子內,高雄市前鎮區瑞北路44號1樓,高雄市,07-7134001,1994/3/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5860,盈溢,盈溢,總部,高雄市新興區七賢二路38號,高雄市,07-2888516,1989/4/3,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
7080,石橋,石橋,總部,桃園市平鎮區環南路184號1樓、2樓之1、2樓之2及186巷2號1樓,桃園市,03-4927373,1989/11/30,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
6950,福勝,福勝,總部,新北市淡水區中正路六十三號三、四、五樓,新北市,02-26251818,1989/11/17,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
6489,福邦,福邦-新竹,新竹,新竹縣竹北市光明五街210號4樓,新竹縣,(03)657-2758,2018/6/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
6480,福邦,福邦,總部,台北市中正區忠孝西路一段6號5樓部分,台北市,02-23836888,1989/10/7,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
648T,福邦自營,福邦自營,總部,台北市中正區忠孝西路一段6號7F部分,台北市,,2012/5/3,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
538Y,第一金,第一金-中壢,中壢,桃園市中壢區中央西路2段30號2樓,桃園市,03-4922011,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5389,第一金,第一金-中山,中山,台北市中山區中山北路2段61號4樓部份,台北市,02-25671189,2003/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538C,第一金,第一金-光復,光復,台北市光復北路16號2樓,台北市,02-25795811,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5382,第一金,第一金-台中,台中,台中市西區向上路1段110號1樓,台中市,04-23103648,1997/12/20,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5384,第一金,第一金-台南,台南,台南市大同路1段98號2樓(部份),台南市,06-2148111,1998/12/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5381,第一金,第一金-員林,員林,彰化縣員林市大同路1段338號7樓,彰化縣,04-8339000,1997/12/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538M,第一金,第一金-嘉義,嘉義,嘉義市中山路307號3樓,嘉義市,05-2283636,2004/8/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538a,第一金,第一金-國際證券,國際證券,臺北市中山區長安東路一段22號2樓部分及4樓,臺北市,02-2563-6262,2014/11/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538F,第一金,第一金-大稻埕,大稻埕,台北市迪化街1段63號3樓部份,台北市,02-25582211,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538j,第一金,第一金-安和,安和,台北市安和路一段27號6樓部份,台北市,02-2741-3434,2004/5/17,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5386,第一金,第一金-彰化,彰化,彰化縣彰化市和平路48號3樓部份,彰化縣,04-7203198,2002/8/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538D,第一金,第一金-忠孝,忠孝,台北市忠孝東路2段88號3樓,台北市,02-23214955,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538B,第一金,第一金-新竹,新竹,新竹市英明街3號3樓,新竹市,03-5235211,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538A,第一金,第一金-新興,新興,高雄市中正四路17號3樓,高雄市,07-2516101,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5385,第一金,第一金-桃園,桃園,桃園市桃園區民族路55號3樓,桃園市,03-3382881,1999/3/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5387,第一金,第一金-澎湖,澎湖,澎湖縣馬公市光復路88號3樓及5樓部份,澎湖縣,06-9278666,2002/12/27,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5380,第一金,第一金,總部,台北市中山區長安東路一段22號4樓部分及5樓部分,台北市,02-25636262,1988/10/6,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
538E,第一金,第一金-自由,自由,台中市自由路1段144號7樓,台中市,04-22287111,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538W,第一金,第一金-華江,華江,新北市板橋區文化路1段329號2樓之1及2樓部分,新北市,02-2258-3311,2009/11/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538N,第一金,第一金-豐原,豐原,台中市豐原區中山路423號3樓,台中市,04-25239911,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538P,第一金,第一金-路竹,路竹,高雄市路竹區中山路1187號2樓,高雄市,07-6970111,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538I,第一金,第一金-頭份,頭份,苗栗縣頭份市中正路67號2樓及4樓部份,苗栗縣,037-596611,2003/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5383,第一金,第一金-高雄,高雄,高雄市苓雅區中正一路120號2樓,高雄市,07-7262378,1998/3/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
538T,第一金自營,第一金自營,總部,台北市安和路一段27號6F,台北市,,2010/10/13,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
075T,第一銀行,第一銀行,總部,台北市中正區重慶南路一段30號20樓,台北市,,2015/1/5,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
585Q,統一,統一-三多,三多,高雄市苓雅區四維四路7號6樓,高雄市,07-3368568,1997/3/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585J,統一,統一-三重,三重,新北市三重區重新路4段12號4樓,新北市,02-29779933,1996/9/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5853,統一,統一-中壢,中壢,"桃園市中壢區中美路51號1,2,3樓及地下室",桃園市,03-4224888,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585c,統一,統一-仁愛,仁愛,台北市安和路1段29號2樓,台北市,02-27726588,2004/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585b,統一,統一-內湖,內湖,臺北市內湖路1段575號3樓,臺北市,(02)87525959,2004/4/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585U,統一,統一-南京,南京,台北市南京東路3段248號2樓,台北市,02-27317777,1997/2/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5856,統一,統一-台中,台中,台中市五權西路1段257號3樓,台中市,04-23723333,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5855,統一,統一-台南,台南,台南市中西區中山路88號3樓,台南市,06-2112288,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585I,統一,統一-員林,員林,彰化縣員林鎮靜修路12號2樓,彰化縣,04-8336288,2001/6/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5858,統一,統一-嘉義,嘉義,嘉義市東區垂楊路35號3樓,嘉義市,05-2252111,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585s,統一,統一-國際證券,國際證券,台北市東興路8號3樓部份,台北市,27478266,2014/7/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585Y,統一,統一-土城,土城,新北市土城區裕民路149號2樓、2樓之1,新北市,02-82602000,2000/8/19,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5854,統一,統一-城中,城中,台北市博愛路80號2樓、4樓之1、4樓,台北市,02-23115757,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585A,統一,統一-基隆,基隆,基隆市仁愛區仁三路11號2樓,基隆市,02-24225288,1993/8/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585M,統一,統一-士林,士林,台北市士林區承德路4段83號3樓、3樓之1、3樓之2、81號4樓之1,台北市,02-28866677,1997/1/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585S,統一,統一-宜蘭,宜蘭,宜蘭縣宜蘭市民族路338號3樓部分,宜蘭縣,03-9353660,2001/10/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5859,統一,統一-屏東,屏東,屏東縣屏東市濟南街10-1號,屏東縣,08-7353888,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585g,統一,統一-平鎮,平鎮,桃園市中壢區中正路582號1樓、2樓,桃園市,03-4910736,2015/10/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585F,統一,統一-彰化,彰化,彰化縣彰化市華山路37號6樓,彰化縣,04-7225161,1993/8/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5852,統一,統一-敦南,敦南,台北市大安區敦化南路2段65號17樓、71號17樓部分,台北市,02-27552288,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585D,統一,統一-新台中,新台中,台中市西屯區文心路2段201號8樓之1、之6,台中市,04-22587222,1995/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585E,統一,統一-新營,新營,台南市新營區中山路113號4樓,台南市,06-6356388,1995/11/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5857,統一,統一-新竹,新竹,新竹市光復路一段579號3樓及4樓,新竹市,03-5225666,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585R,統一,統一-東湖,東湖,台北市內湖區康寧路3段12號3樓、3樓之1、3樓之2、3樓之3,台北市,02-26935558,1997/3/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585Z,統一,統一-松江,松江,台北市松江路127之1號5樓、6樓,台北市,225165988,2003/11/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585P,統一,統一-板橋,板橋,新北市板橋區府中路29之2號8樓,新北市,02-29692299,1997/3/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585H,統一,統一-桃園,桃園,桃園市桃園區成功路1段32號10樓,桃園市,03-3386677,1996/6/25,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585B,統一,統一-永和,永和,新北市永和區福和路389號3樓,新北市,02-22319966,1994/12/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585m,統一,統一-竹南,竹南,苗栗縣竹南鎮中正路217號2樓,苗栗縣,037-480666,2014/10/13,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5850,統一,統一,總部,台北市東興路8號1樓、2樓部分、3樓部分、5樓部分,台北市,02-27478266,1989/4/3,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
585W,統一,統一-金門,金門,金門縣金城鎮民權路160號1樓、2樓、3樓、4樓,金門縣,082-320811,2000/9/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5851,統一,統一-高雄,高雄,高雄市中正三路55號5樓,高雄市,07-2268999,1991/9/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
585T,統一自營,統一自營,總部,"台北市松山區東興路8號1,3F",台北市,,2008/8/6,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
1480,美商高盛,美商高盛,總部,台北市敦化南路2段207號11樓,台北市,02-27304000,2000/7/17,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
526A,美好,美好-中和,中和,新北市中和區景新街338號3樓,新北市,02-89411188,1999/1/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5266,美好,美好-中壢,中壢,桃園市平鎮區環南路18號地下1層之1之3之4,桃園市,03-4912588,1994/10/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5269,美好,美好-台中,台中,台中市崇德路2段130號地下1樓,台中市,04-22375888,1997/11/20,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5268,美好,美好-台南,台南,臺南市成功路518號3樓之1、之2,臺南市,06-2232233,1997/10/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5267,美好,美好-基隆,基隆,基隆市義一路18號5樓,基隆市,02-24281122,1997/5/23,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
526K,美好,美好-富順,富順,新北市三重區自強路一段73號3樓,新北市,02-29818889,2011/12/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
526M,美好,美好-市政,市政,臺中市西屯區市政北七路98號32樓之1、2,臺中市,04-23745008,2023/9/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5262,美好,美好-楊梅,楊梅,桃園市楊梅區新成路208號1樓,桃園市,03-4759977,1995/11/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5263,美好,美好-泰山,泰山,"新北市泰山區明志路1段205號5樓之1,之2",新北市,02-22966688,1997/2/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5260,美好,美好,總部,台北市民生東路2段174、176號3樓部份、4樓、174號12樓,台北市,02-25084888,1988/9/6,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
5265,美好,美好-苗栗,苗栗,苗栗縣苗栗市建民街60號4樓,苗栗縣,037-262888,1994/10/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5261,美好,美好-蘆洲,蘆洲,新北市蘆洲區中山一路161號地下一樓,新北市,02-22897766,1993/9/27,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5264,美好,美好-高雄,高雄,高雄市中華四路159號4樓之1,高雄市,07-3312288,1997/4/17,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1440,美林,美林,總部,台北市信義路五段7號48樓部分及48樓之1部分,台北市,02-23763766,2008/9/1,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
2210,群益期貨,群益期貨,總部,台北市大安區敦化南路2段97號32樓及地下1樓,台北市,02-2700-2888,2015/9/1,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
9188,群益金鼎,群益金鼎-三民,三民,高雄市三民區大昌二路80號1樓(含夾層)、2樓及2樓之2,高雄市,07-3952588,1995/7/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
913g,群益金鼎,群益金鼎-三重,三重,新北市三重區正義南路91、93、95、97、99號1樓,新北市,02-29734388,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918A,群益金鼎,群益金鼎-中壢,中壢,桃園市中壢區中山路88號3樓,桃園市,03-4278699,1995/10/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918H,群益金鼎,群益金鼎-中山,中山,台北市中山區林森北路372號6樓,台北市,02-21002798,1997/10/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9138,群益金鼎,群益金鼎-中港,中港,臺中市梧棲區大仁路二段369號1、2樓,臺中市,04-26577599,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918s,群益金鼎,群益金鼎-丹鳳,丹鳳,新北市新莊區富國路16號1樓、2樓,新北市,02-29082388,2004/9/29,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918d,群益金鼎,群益金鼎-內湖,內湖,台北市內湖區成功路4段50號6樓,台北市,02-27911999,2003/3/17,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
913R,群益金鼎,群益金鼎-北高雄,北高雄,高雄市鼓山區明華路317號3樓,高雄市,07-5559933,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918E,群益金鼎,群益金鼎-南京,南京,臺北市南京東路2段71號9樓,臺北市,02-25427088,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918C,群益金鼎,群益金鼎-古亭,古亭,臺北市中正區南昌路2段85號1、2樓,臺北市,02-23279288,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9184,群益金鼎,群益金鼎-台中,台中,台中市忠明南路40號1、2樓、42號地下1樓,台中市,04-23200088,1992/11/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918X,群益金鼎,群益金鼎-台北,台北,台北市重慶北路1段30號4樓,台北市,02-25561133,2003/5/19,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9185,群益金鼎,群益金鼎-台南,台南,台南市中西區民生路2段76號3樓(部份)及3樓之1,台南市,06-2252588,1994/7/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918M,群益金鼎,群益金鼎-嘉義,嘉義,嘉義市垂楊路87號1樓、89號2樓之2,嘉義市,05-2258666,1997/7/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9199,群益金鼎,群益金鼎-國際證券,國際證券,台北市松山區民生東路3段156號11樓之6部分,台北市,02-87898888,2014/5/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
913N,群益金鼎,群益金鼎-土城,土城,新北市土城區明德路2段47號1樓、2樓,新北市,02-22625988,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
913E,群益金鼎,群益金鼎-基隆,基隆,基隆市仁二路255號8樓,基隆市,02-24221212,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9137,群益金鼎,群益金鼎-士林,士林,臺北市中正路118-1號地下1樓、1樓,臺北市,02-28380567,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918e,群益金鼎,群益金鼎-大安,大安,臺北市大安區忠孝東路4段169號2樓、2樓之1,臺北市,02-27730899,2004/2/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918g,群益金鼎,群益金鼎-大甲,大甲,台中市大甲區蔣公路295號2樓,台中市,04-26882828,2001/12/31,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918P,群益金鼎,群益金鼎-天母,天母,台北市中山北路7段18號3樓之1、之2,台北市,02-28767388,2000/5/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918z,群益金鼎,群益金鼎-宜蘭,宜蘭,宜蘭縣宜蘭市舊城南路50號5樓,宜蘭縣,03-9331999,2005/1/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
913H,群益金鼎,群益金鼎-屏東,屏東,屏東縣屏東市永福路9號3樓,屏東縣,08-7339602,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
913U,群益金鼎,群益金鼎-崇德,崇德,臺中市崇德路2段416號地下1樓-1,臺中市,04-22468899,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
910D,群益金鼎,群益金鼎-市府,市府,台北市信義區忠孝東路五段293號3樓（部分）,台北市,(02)27512288,2005/1/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918x,群益金鼎,群益金鼎-延平,延平,臺北市大同區延平北路2段96號4樓,臺北市,02-25553888,2003/9/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918L,群益金鼎,群益金鼎-建成,建成,台中市東區建成路735號3樓,台中市,04-22830099,1998/8/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9187,群益金鼎,群益金鼎-彰化,彰化,彰化縣彰化市民生路279號7樓,彰化縣,04-7250888,1995/7/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918W,群益金鼎,群益金鼎-忠孝,忠孝,台北市忠孝東路4段87號15樓,台北市,02-27771077,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9101,群益金鼎,群益金鼎-敦南,敦南,臺北市敦化南路2段97號地下之2,臺北市,02-27052888,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918F,群益金鼎,群益金鼎-新店,新店,新北巿新店區中正路190號8樓,,02-29121818,1997/8/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,unknown,finmind
9186,群益金鼎,群益金鼎-新竹,新竹,新竹市北大路307號 8樓之1、8樓之2、8樓之3、8樓之4,新竹市,03-5237777,1995/7/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918G,群益金鼎,群益金鼎-新莊,新莊,新北市新莊區中平路379號3樓,新北市,02-89918899,1997/8/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9135,群益金鼎,群益金鼎-東大,東大,新竹市東大路1段118號3樓,新竹市,03-5317777,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918K,群益金鼎,群益金鼎-東湖,東湖,臺北市內湖區成功路5段460號8樓之1,臺北市,02-26333988,1998/7/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918D,群益金鼎,群益金鼎-東門,東門,台南市北門路1段97號4樓及10樓之6,台南市,06-2290077,1997/3/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9103,群益金鼎,群益金鼎-松山,松山,台北市南京東路4段130號11樓、11樓之1,台北市,02-25708889,2003/11/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918B,群益金鼎,群益金鼎-板橋,板橋,新北市板橋區三民路1段216號3樓(部分),新北市,02-89518089,1996/5/13,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9189,群益金鼎,群益金鼎-桃園,桃園,桃園市桃園區成功路1段32號4樓(部分),桃園市,03-3377555,1995/10/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9131,群益金鼎,群益金鼎-民權,民權,臺中市民權路91號4、5樓,臺中市,04-22208822,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
